id,created_at,comments,owner,likes_count,answers
1.79138E+16,13/12/2020 8:01,I don't want to use the trace token,"{'id': '7480221904', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/212024075_830708221208150_6950283988231149535_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=4eoXtRgv00QAX_Qzsuv&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=ab56d98a0f826da48b1335e6ed8e9c0f&oe=61766141&_nc_sid=9fb510', 'username': 'h.hannahxd'}",0,[]
1.79286E+16,21/6/2021 12:28,"Rfac37Hey friend!
 I am looking for some people who are interested in online part-time jobs, only 50 slot available, I will take you to achieve financial freedom, here you will learn how to build a sustainable online business and make you financial freedom.  If you are a serious executor, we can teach customers to create 100-500USD of income every day.  If you are lack of the right knowledge and capital to start, then this may be for you.  Contact me WhatsApp:
http://Y5thdF.whatsappe.vip/s/id/1002","{'id': '48014372593', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/186234063_197876748835008_5830670392814180175_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=KsyTDQcQi-sAX_idQbR&edm=AMrZAGUBAAAA&ccb=7-4&oh=c66f787faf1e75fb7e4a5922a2259483&oe=6176DAB3&_nc_sid=9fb510', 'username': 'nina.gus.9256'}",0,[]
1.78904E+16,19/6/2021 15:22,"If you want happiness for an hour, take a nap. If you want happiness for a day, go fishing. If you want happiness for a year, inherit a fortune. If you want happiness for a lifetime, help someone else.","{'id': '6761898341', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240926420_631880037781480_7298729823473964870_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=MVRLGm1YsEQAX9NlWwZ&edm=AMrZAGUBAAAA&ccb=7-4&oh=a033da43cebf7341ac689871458c2afb&oe=61766358&_nc_sid=9fb510', 'username': 'alexis_l_1'}",0,[]
1.79359E+16,15/6/2021 9:29,Hello @moh_singapore - I have registered my interest for the COVID vaccine a couple of times but haven’t got an SMS to make the appointment,"{'id': '29082919', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/132477921_1097158234066299_8689936751700803248_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=obg0F4RbGFsAX-69hsd&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=0e9901be29048ac8eb578a1906b1f96b&oe=6177608D&_nc_sid=9fb510', 'username': 'asratahir'}",0,[]
1.79946E+16,14/6/2021 9:59,Hello @moh_singapore - I have registered my interest for the vaccine a couple of times however I haven’t got the SMS notification yet,"{'id': '29082919', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/132477921_1097158234066299_8689936751700803248_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=obg0F4RbGFsAX-69hsd&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=0e9901be29048ac8eb578a1906b1f96b&oe=6177608D&_nc_sid=9fb510', 'username': 'asratahir'}",0,[]
1.79226E+16,10/6/2021 8:15,Eh please fix ur customer support line! My phone number was registered wrongly by another lady and the vaccination link sent to me can’t be used due to this reason! Calling for few days without successfully get thru ur line! Its totally absurd for a public healthcare system.,"{'id': '336290052', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/244456483_271871451468245_3464568698261314202_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=1n2JiBgwBFcAX9rxDyP&edm=AMrZAGUBAAAA&ccb=7-4&oh=4d30723c009d1da23c0f388ef0204fea&oe=6177F90E&_nc_sid=9fb510', 'username': 'heyjookee'}",0,[]
1.78497E+16,21/4/2021 13:12,"Hi there, I received an sms from MOH but providing details of another person. I have left a message on your FB messenger but there was no reply. Can someone contact me to clarify this or at least provide me an email via PM?","{'id': '269864481', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11371228_1041114435913403_821224464_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=gOHdxxZqTwIAX8MavMo&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=2bd2021c33d72e2e4f79c8935d59b379&oe=6176E7CE&_nc_sid=9fb510', 'username': 'hedonistinstagram'}",0,[]
1.81738E+16,23/6/2021 12:43,🇸🇬🇸🇬💉💉💉,"{'id': '1586060609', 'is_verified': True, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/156473884_262312362072656_3124030180242953276_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=02clBvjVXVwAX-RU3U5&edm=AMrZAGUBAAAA&ccb=7-4&oh=dbebe9c3095d69376931e209b29147ca&oe=61772D23&_nc_sid=9fb510', 'username': 'zoetay10'}",1,[]
1.78578E+16,5/8/2021 22:23,😂,"{'id': '3123118538', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/177249998_141095771357925_861765515646049936_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qNgOrZyiRFoAX90HJZW&edm=AMrZAGUBAAAA&ccb=7-4&oh=07ce028b42d1fd0b70c1d56fd0d0aaed&oe=61767948&_nc_sid=9fb510', 'username': 'lye.mary'}",0,[]
1.81788E+16,26/6/2021 22:00,😂,"{'id': '3123118538', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/177249998_141095771357925_861765515646049936_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qNgOrZyiRFoAX90HJZW&edm=AMrZAGUBAAAA&ccb=7-4&oh=07ce028b42d1fd0b70c1d56fd0d0aaed&oe=61767948&_nc_sid=9fb510', 'username': 'lye.mary'}",0,[]
1.79423E+16,26/6/2021 22:00,😂,"{'id': '3123118538', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/177249998_141095771357925_861765515646049936_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=qNgOrZyiRFoAX90HJZW&edm=AMrZAGUBAAAA&ccb=7-4&oh=07ce028b42d1fd0b70c1d56fd0d0aaed&oe=61767948&_nc_sid=9fb510', 'username': 'lye.mary'}",0,[]
1.80043E+16,30/7/2021 10:23,Let me get vaccinated i beg u im a student🥺,"{'id': '632713825', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/173501019_217922233006591_4153809341650700629_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=pJsXJPT9WH4AX-UHjPB&edm=AMrZAGUBAAAA&ccb=7-4&oh=956598a68828b3edfea60a58db9dc439&oe=6176DEFD&_nc_sid=9fb510', 'username': '_wennys'}",0,[]
1.79022E+16,5/7/2021 10:07,👏👏👏 #SingaporeBestBuy,"{'id': '6920787826', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/155011680_825224398391599_6914934923310841956_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=MiXbsCeRMm8AX8sb5JR&edm=AMrZAGUBAAAA&ccb=7-4&oh=aaea0c55d2d49a71989cedd0995273b3&oe=61781D52&_nc_sid=9fb510', 'username': 'sg_deluxe_launches'}",0,[]
1.7918E+16,1/7/2021 4:43,Those with vaccination or completely negative tests and no comorbidities shouldn’t be in a stupid 3 week quarantine. What’s the medical logic of this? Where did we come up with the random idea that virus takes 21 days?,"{'id': '4280799059', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/47693363_353815291839546_993809145431851008_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=s9xlyeq62tAAX9752Y1&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=10a761b407caaff6f20c30ba602b5ffa&oe=6177F5C8&_nc_sid=9fb510', 'username': 'asavagemusic'}",0,[]
1.80698E+16,1/7/2021 3:55,@evelynepin udah?,"{'id': '8120128566', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/39281838_229244767764714_5063505325152272384_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=RqSLeWA7ZyEAX8Oq42b&edm=AMrZAGUBAAAA&ccb=7-4&oh=d24a06c6377e5613db1a934f4f0659e9&oe=6177B98F&_nc_sid=9fb510', 'username': 'skinnymecake'}",1,[]
1.82353E+16,1/7/2021 1:54,✌️✌️✌️,"{'id': '2950622469', 'is_verified': False, 'profile_pic_url': 'https://instagram.fgau1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fgau1-1.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX_C7Dc0&edm=AL4D0a4BAAAA&ccb=7-4&oh=03bfd87db82db25dd7ebfedf9c71a0eb&oe=6176BBCF&_nc_sid=712cc3&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'tzn.joyce'}",0,[]
1.7964E+16,1/7/2021 0:50,Open the border without quarantine for vaccinated people ! I haven’t seen my parents in 2 years,"{'id': '46437863245', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/178158412_312647320495472_6751592153903248918_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Iv2GZ7aw9tcAX_sSyXk&edm=AMrZAGUBAAAA&ccb=7-4&oh=3eab923c26233c761e2f944fd51f8115&oe=61777A96&_nc_sid=9fb510', 'username': 'rafasinga'}",1,"[{'id': 17859494438574841, 'created_at': 1625103592, 'text': '@rafasinga yes same here 😢', 'owner': {'id': '5523272821', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/179779320_639863590220458_1695697303331920476_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=B-UsquI1ulIAX9WiVaf&edm=AMrZAGUBAAAA&ccb=7-4&oh=4a5fbe49e10bd77ada354685d0159649&oe=6177A512&_nc_sid=9fb510', 'username': 'prakashsinghgb'}, 'likes_count': 1}]"
1.79641E+16,21/7/2021 10:35,"No need for 0-17. Follow the UK or Europe guidance, they’ve been a lot more methodical and transparent with the day. 

https://www.gov.uk/government/publications/covid-19-vaccination-of-children-and-young-people-aged-12-to-17-years-jcvi-statement/jvci-statement-on-covid-19-vaccination-of-children-and-young-people-aged-12-to-17-years-15-july-2021","{'id': '4711269327', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/42068952_1440123662756658_7785974563103309824_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=4xKecGnPEt4AX9jgvzJ&edm=AMrZAGUBAAAA&ccb=7-4&oh=113b8add8d0d51dd1f58d9417d7368de&oe=6176A81E&_nc_sid=9fb510', 'username': 'nearlynormal'}",0,[]
1.78803E+16,8/7/2021 3:13,Can MOH please tell me how I get my son who is fully vaccinated in the United States registered on his the Trace Together App?,"{'id': '176821585', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15535016_253159901771388_4677931168799129600_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=7nHFtmoASn4AX9FKIS1&edm=AMrZAGUBAAAA&ccb=7-4&oh=80cdbce62468bc361e436f5cdf486a1f&oe=6176A019&_nc_sid=9fb510', 'username': 'sandrabinny'}",0,[]
1.80001E+16,4/7/2021 11:53,Of course!,"{'id': '47786690197', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/184533135_295455168879880_7601927864283222622_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Z4YQjURxRMwAX9TSsu6&edm=AMrZAGUBAAAA&ccb=7-4&oh=32754500c1fe66f48e1912cc000b0b09&oe=6177865E&_nc_sid=9fb510', 'username': 'asiafirst_health'}",0,[]
1.79747E+16,2/7/2021 20:07,"“Long Covid” is a very very very low likelihood. At the moment the myocarditis and pericarditis risk is higher than a non medically approved definition of long Covid. Pulmonary damage happens in a minuscule number of all respiratory ailments, of which flu and pneumonia are much higher risk to 0-15 years old age group. It’s a little disappointing to see this unscientific post from MoH purely based on virtuous groupthink. Instagram doesn’t make it easy to share links or I would happily furnish emerging evidence for kids. Kids are so low at risk from Covid at all that this fascination with vaccination can be soft pedalled for that group.","{'id': '4711269327', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/42068952_1440123662756658_7785974563103309824_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=4xKecGnPEt4AX9jgvzJ&edm=AMrZAGUBAAAA&ccb=7-4&oh=113b8add8d0d51dd1f58d9417d7368de&oe=6176A81E&_nc_sid=9fb510', 'username': 'nearlynormal'}",1,"[{'id': 17895704372155979, 'created_at': 1625322782, 'text': '👏😂', 'owner': {'id': '6517338965', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/27879409_171690333451417_4886638417284169728_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=TorY0EbDdswAX_xAqUS&edm=AMrZAGUBAAAA&ccb=7-4&oh=ed72beb70dd9e211e17a52706735634d&oe=6177915B&_nc_sid=9fb510', 'username': 'mspencer1944'}, 'likes_count': 0}]"
1.81613E+16,2/7/2021 17:12,"If the ""22.9% of child cases"" is derived from this meta-analysis article https://adc.bmj.com/content/106/5/440
 which was also recently cited by David Lye in his fb post, please note that this study looks at children who are mostly severe and needed hospitalization to begin with. It is not the same as ""22.9% of all child cases"" which your infographic seemed to imply. I hope that this information can be clarified so that the infographic do not mislead the public to think that 22.9% of all child cases, and 3.6% of all child cases end up in death. This is not true. Pasting the context of the article here:
""In terms of study setting, 13 studies were population-based national surveillance studies, 94 studies included only children admitted to hospital and 22 studies reported patients presenting to outpatient clinics or emergency departments (hospitalisation rate of 24.2%, 385/1590).""
And the conclusion from the same article:
""Paediatric COVID-19 has a favourable prognosis. Further severe disease characterisation in children is needed globally.""","{'id': '2234702496', 'is_verified': False, 'profile_pic_url': 'https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_ohc=VkyMCsRZjzMAX-08hFN&edm=ALlQn9MBAAAA&ccb=7-4&oh=03d576452d5ff41462a1c7fee190df33&oe=6176BBCF&_nc_sid=48a2a6&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'zclaht'}",2,"[{'id': 17883433328362036, 'created_at': 1625256520, 'text': '@zclaht thank you for sharing that. It’s disappointing to see MoH add more confusing voices to the din of non-scientific rubbish.', 'owner': {'id': '4711269327', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/42068952_1440123662756658_7785974563103309824_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=4xKecGnPEt4AX9jgvzJ&edm=AMrZAGUBAAAA&ccb=7-4&oh=113b8add8d0d51dd1f58d9417d7368de&oe=6176A81E&_nc_sid=9fb510', 'username': 'nearlynormal'}, 'likes_count': 2}]"
1.79438E+16,2/7/2021 15:23,NO WE SHOULD NOT!!!!!!!!,"{'id': '7832015586', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/32158606_197977917490284_8212427792978018304_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=sUa51CPlP9IAX_yUVQC&edm=AMrZAGUBAAAA&ccb=7-4&oh=84a813be813facf37307fbb53694d943&oe=61766670&_nc_sid=9fb510', 'username': 'natnatnat.2018'}",1,[]
1.78901E+16,2/7/2021 14:26,Open the border !,"{'id': '46437863245', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/178158412_312647320495472_6751592153903248918_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Iv2GZ7aw9tcAX_sSyXk&edm=AMrZAGUBAAAA&ccb=7-4&oh=3eab923c26233c761e2f944fd51f8115&oe=61777A96&_nc_sid=9fb510', 'username': 'rafasinga'}",0,[]
1.78794E+16,7/7/2021 15:05,"Dear MOH, When will student pass holders in Singapore be eligible to register for the vaccination programme? Asking for a 48-year old student pass holder who has been waiting months now.  Especially now that vaccinated persons can expect further relaxation of the SMMs, it feels unfair that not everyone in SG is eligible yet…","{'id': '339614853', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/197471018_292415325897669_6944819542926418583_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=9P9kkcb6oDAAX-OlWuc&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=208203fff532f4f90d790bdce7544a88&oe=6177C68D&_nc_sid=9fb510', 'username': 'o2ams'}",0,[]
1.82408E+16,5/7/2021 12:42,please open malaysia border for vaccinated people 🙏🏻🙏🏻🙏🏻🙏🏻,"{'id': '25477952214', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242473815_389129006130484_4294362991187458033_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=AQVsQs8vXu0AX_SgBCj&edm=AMrZAGUBAAAA&ccb=7-4&oh=1970908a23a0d6f1d4104c62d3749d9a&oe=61766073&_nc_sid=9fb510', 'username': 'wenq1463'}",0,[]
1.78548E+16,5/7/2021 6:09,"Just a thought, why there is no check up of blood pressure prior vaccination @moh_singapore?","{'id': '8130201029', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/60881365_2314825882120680_3995669115544010752_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=vy50kA2pJDcAX8ez7LD&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=e0b15ca2dca2cedc8ca5d3c6bd4c4354&oe=61777614&_nc_sid=9fb510', 'username': 'pandakitchen_homecooking'}",0,[]
1.8116E+16,5/7/2021 1:44,Thank you for arranging the vaccine for all.  We are fortunate enough to get this on time because millions are in other countries are still waiting and many has died miserably. Smooth Vaccination drive 👍🙏,"{'id': '30644496156', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243265471_133353159029081_4101727954465278825_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=65MEhtval-UAX_nBu6N&edm=AMrZAGUBAAAA&ccb=7-4&oh=6320c418602d39d94b610adf75f63fe6&oe=6176647A&_nc_sid=9fb510', 'username': 'emotioninview'}",0,[]
1.78695E+16,3/7/2021 7:12,❤️❤️😍😍👏,"{'id': '3525558897', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/196789473_468196931142228_8614229988333413446_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ChqF7BqqD2EAX-gEt9q&edm=AMrZAGUBAAAA&ccb=7-4&oh=6e4baef0cef0064787f5f28b9c1ff22e&oe=617826C3&_nc_sid=9fb510', 'username': 'joycesvillareal'}",0,[]
1.79257E+16,3/7/2021 6:39,I want to get vaccined but I more keen on Novavax may I know when it reach Singapore?,"{'id': '6343901487', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/80893513_1303445456505460_1191998362606370816_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=IZyVdtuDW5kAX9aZSIj&edm=AMrZAGUBAAAA&ccb=7-4&oh=ad8b11b03f33189f3be80947058140e5&oe=6176D4D7&_nc_sid=9fb510', 'username': 'ff_foodies520'}",2,"[{'id': 17921161051696427, 'created_at': 1625487659, 'text': '@ff_foodies520 most probably end of this year', 'owner': {'id': '52850691', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30829519_192622148041775_3927493471861997568_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=CD3MaJmz7XUAX-Ce59X&edm=AMrZAGUBAAAA&ccb=7-4&oh=da60a589f3636c8b528a9078a06dafbd&oe=61766F5B&_nc_sid=9fb510', 'username': 'imranfariddd'}, 'likes_count': 0}]"
1.78866E+16,3/7/2021 2:57,Open the border for vaccinated people who need to see their families,"{'id': '46437863245', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/178158412_312647320495472_6751592153903248918_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Iv2GZ7aw9tcAX_sSyXk&edm=AMrZAGUBAAAA&ccb=7-4&oh=3eab923c26233c761e2f944fd51f8115&oe=61777A96&_nc_sid=9fb510', 'username': 'rafasinga'}",2,[]
1.79089E+16,3/7/2021 2:48,🙌👏,"{'id': '3218380956', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/189962689_502989064225362_5912581924747075582_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=URNPlrY1xX8AX_Hcjw_&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=e7002280359a0730bee41a4190cfd376&oe=6177C5C6&_nc_sid=9fb510', 'username': 'phavanasilva'}",0,[]
1.78699E+16,7/7/2021 18:55,"Hey MOH, it is just not correct when there is a new cluster but no details about it. We can't take the necessary precautions like avoiding the place where the cluster is. If you want to do this, at least wait for more people to be vaccinated!","{'id': '1289443230', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11357795_1464482753876263_1436507600_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=DZn3qp051zMAX81X1Jn&edm=AMrZAGUBAAAA&ccb=7-4&oh=aa0a317610451a38ea22f3ffdd0214c9&oe=6177816A&_nc_sid=9fb510', 'username': 'miniaturesbyilovelittlethings'}",0,[]
1.79089E+16,6/7/2021 0:13,I would suggest to meet up the individual why they don’t vaccinate. My brother is one of them. Is easy to made the pig to climb up the tree than convince him. 😢,"{'id': '511626211', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/21479665_950553068420462_7733967164893298688_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=72hEvIhHONkAX_0OleJ&edm=AMrZAGUBAAAA&ccb=7-4&oh=e2c6b399712f2a1c29b93e076a08a1c0&oe=61767A2C&_nc_sid=9fb510', 'username': 'victorleeml'}",0,[]
1.79236E+16,5/7/2021 16:08,Awesome I had my 2 shots. It's been 21 days already and I am doing perfectly well except the sore arm for the first 2 days and feeling a little lethargic at times.,"{'id': '34705089157', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241516274_273251507744295_7381073703354815086_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3BArIox_2rcAX97TWI1&edm=AMrZAGUBAAAA&ccb=7-4&oh=fc2964bf7070ae9b621dbbc19736e947&oe=6177398D&_nc_sid=9fb510', 'username': 'anne.jo.phang'}",0,[]
1.78789E+16,5/7/2021 15:50,😂,"{'id': '34009529419', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240209731_4223200867755993_1096752384468929800_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=HhvyDjVDquwAX8OpreB&edm=AMrZAGUBAAAA&ccb=7-4&oh=a0025eeb5c3426b0ea0e33e38d0d2dca&oe=61776B73&_nc_sid=9fb510', 'username': 'gwyneth_t_a_n'}",0,[]
1.78895E+16,5/7/2021 15:17,How should I feedback my daughter age 14 suffered panic attack after day 12 of 1st dose? We are still considering whether to take the 2nd dose.,"{'id': '2398390', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/11950621_991622347546552_1142678918_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=IYk-KR9IFtsAX_os14O&edm=AMrZAGUBAAAA&ccb=7-4&oh=cc4606a7e6302bd3fcc634a44dcb64c6&oe=6176F05B&_nc_sid=9fb510', 'username': 'ongmichelle'}",1,[]
1.79668E+16,24/7/2021 7:17,How about yoga?,"{'id': '1563270145', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242959894_281065837197950_7418607810277359259_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=hLBvMLWqxikAX__y5Ag&edm=AMrZAGUBAAAA&ccb=7-4&oh=aa3e4cd020fe55893950be755c07453d&oe=6176DEB1&_nc_sid=9fb510', 'username': 'bluefish20008'}",1,[]
1.81729E+16,10/7/2021 5:20,"Hi hi @moh_singapore! What does “casual walking” mean? Is clocking 10,000 steps/day still “casual”? What about 20,000 steps? Haha. Thanks!","{'id': '7217799369', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/240381896_589234728766804_6332102653389481483_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=rIyJLq1ehlQAX84EmB1&edm=AMrZAGUBAAAA&ccb=7-4&oh=98dda463918ea7eeb07372400585a9b8&oe=61769EEF&_nc_sid=9fb510', 'username': 'gennieantono'}",1,[]
1.78983E+16,8/7/2021 4:07,@amera84,"{'id': '335927088', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/70748486_2401519186731342_4618263799495917568_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=OQZ9JH5ABFkAX9MSqzW&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=c1defb746c4498b8a0aac8d8515cb2c3&oe=61774804&_nc_sid=9fb510', 'username': 'stronkdaddy_abu_umarrayyan'}",0,[]
